,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
877,877,443,TCP,HTTPS
878,878,443,TCP,HTTPS
879,879,443,TCP,HTTPS
880,880,443,TCP,HTTPS
881,881,443,TCP,HTTPS
882,882,443,TCP,HTTPS
883,883,443,TCP,HTTPS
884,884,443,TCP,HTTPS
885,885,443,TCP,HTTPS
886,886,443,TCP,HTTPS
887,887,443,TCP,HTTPS
888,888,443,TCP,HTTPS
889,889,443,TCP,HTTPS
890,890,443,TCP,HTTPS
891,891,443,TCP,HTTPS
892,892,443,TCP,HTTPS
893,893,443,TCP,HTTPS
894,894,443,TCP,HTTPS
895,895,443,TCP,HTTPS
896,896,443,TCP,HTTPS
897,897,443,TCP,HTTPS
898,898,443,TCP,HTTPS
899,899,443,TCP,HTTPS
900,900,443,TCP,HTTPS
901,901,443,TCP,HTTPS
902,902,443,TCP,HTTPS
903,903,443,TCP,HTTPS
904,904,443,TCP,HTTPS
905,905,443,TCP,HTTPS
906,906,443,TCP,HTTPS
907,907,443,TCP,HTTPS
908,908,443,TCP,HTTPS
909,909,443,TCP,HTTPS
910,910,443,TCP,HTTPS
911,911,443,TCP,HTTPS
912,912,443,TCP,HTTPS
913,913,443,TCP,HTTPS
914,914,443,TCP,HTTPS
915,915,443,TCP,HTTPS
916,916,443,TCP,HTTPS
917,917,443,TCP,HTTPS
918,918,443,TCP,HTTPS
919,919,443,TCP,HTTPS
920,920,443,TCP,HTTPS
921,921,443,TCP,HTTPS
922,922,443,TCP,HTTPS
923,923,443,TCP,HTTPS
924,924,443,TCP,HTTPS
925,925,443,TCP,HTTPS
926,926,443,TCP,HTTPS
927,927,443,TCP,HTTPS
928,928,443,TCP,HTTPS
929,929,443,TCP,HTTPS
930,930,443,UDP,HTTPS
931,931,443,UDP,HTTPS
932,932,443,TCP,HTTPS
933,933,443,TCP,HTTPS
934,934,443,TCP,HTTPS
935,935,443,TCP,HTTPS
936,936,443,TCP,HTTPS
937,937,443,TCP,HTTPS
938,938,443,TCP,HTTPS
939,939,443,TCP,HTTPS
940,940,443,TCP,HTTPS
941,941,443,TCP,HTTPS
942,942,443,TCP,HTTPS
943,943,443,TCP,HTTPS
944,944,443,TCP,HTTPS
945,945,443,TCP,HTTPS
946,946,443,TCP,HTTPS
947,947,443,TCP,HTTPS
948,948,443,TCP,HTTPS
949,949,443,TCP,HTTPS
950,950,443,TCP,HTTPS
951,951,443,TCP,HTTPS
952,952,443,TCP,HTTPS
953,953,443,TCP,HTTPS
954,954,443,TCP,HTTPS
955,955,443,TCP,HTTPS
956,956,443,TCP,HTTPS
957,957,443,TCP,HTTPS
958,958,443,TCP,HTTPS
959,959,443,TCP,HTTPS
960,960,443,TCP,HTTPS
961,961,443,TCP,HTTPS
962,962,443,TCP,HTTPS
963,963,443,TCP,HTTPS
964,964,443,TCP,HTTPS
965,965,443,TCP,HTTPS
966,966,443,TCP,HTTPS
967,967,443,TCP,HTTPS
968,968,443,TCP,HTTPS
969,969,443,TCP,HTTPS
970,970,443,TCP,HTTPS
971,971,443,TCP,HTTPS
972,972,443,TCP,HTTPS
973,973,443,TCP,HTTPS
974,974,443,TCP,HTTPS
975,975,443,TCP,HTTPS
976,976,443,TCP,HTTPS
977,977,443,TCP,HTTPS
978,978,443,TCP,HTTPS
979,979,443,TCP,HTTPS
980,980,443,TCP,HTTPS
981,981,443,TCP,HTTPS
982,982,443,TCP,HTTPS
983,983,443,TCP,HTTPS
984,984,443,TCP,HTTPS
985,985,443,TCP,HTTPS
986,986,5222,TCP,XMPP
987,987,5222,TCP,XMPP
988,988,443,TCP,HTTPS
989,989,443,TCP,HTTPS
990,990,443,TCP,HTTPS
991,991,443,TCP,HTTPS
992,992,443,TCP,HTTPS
993,993,443,TCP,HTTPS
994,994,443,TCP,HTTPS
995,995,443,TCP,HTTPS
996,996,443,TCP,HTTPS
997,997,443,TCP,HTTPS
998,998,443,TCP,HTTPS
999,999,443,TCP,HTTPS
1000,1000,443,TCP,HTTPS
1001,1001,443,TCP,HTTPS
1002,1002,443,UDP,HTTPS
1003,1003,443,UDP,HTTPS
1004,1004,443,TCP,HTTPS
1005,1005,443,TCP,HTTPS
1006,1006,443,TCP,HTTPS
1007,1007,443,TCP,HTTPS
1008,1008,443,TCP,HTTPS
1009,1009,443,TCP,HTTPS
1010,1010,443,TCP,HTTPS
1011,1011,443,TCP,HTTPS
1012,1012,443,TCP,HTTPS
1013,1013,443,TCP,HTTPS
1014,1014,443,TCP,HTTPS
1015,1015,443,TCP,HTTPS
1016,1016,80,TCP,HTTP
1017,1017,80,TCP,HTTP
1018,1018,443,TCP,HTTPS
1019,1019,443,TCP,HTTPS
1020,1020,443,TCP,HTTPS
1021,1021,443,TCP,HTTPS
1022,1022,443,TCP,HTTPS
1023,1023,443,TCP,HTTPS
1024,1024,443,TCP,HTTPS
1025,1025,443,TCP,HTTPS
1026,1026,443,TCP,HTTPS
1027,1027,443,TCP,HTTPS
1028,1028,443,UDP,HTTPS
1029,1029,443,UDP,HTTPS
1030,1030,443,TCP,HTTPS
1031,1031,443,TCP,HTTPS
1032,1032,443,TCP,HTTPS
1033,1033,443,TCP,HTTPS
1034,1034,443,TCP,HTTPS
1035,1035,443,TCP,HTTPS
1036,1036,443,TCP,HTTPS
1037,1037,443,TCP,HTTPS
1038,1038,443,TCP,HTTPS
1039,1039,443,TCP,HTTPS
1040,1040,443,TCP,HTTPS
1041,1041,443,TCP,HTTPS
1042,1042,5222,TCP,XMPP
1043,1043,5222,TCP,XMPP
1044,1044,443,TCP,HTTPS
1045,1045,443,TCP,HTTPS
1046,1046,443,TCP,HTTPS
1047,1047,443,TCP,HTTPS
1048,1048,443,TCP,HTTPS
1049,1049,443,TCP,HTTPS
1050,1050,443,TCP,HTTPS
1051,1051,443,TCP,HTTPS
1052,1052,443,TCP,HTTPS
1053,1053,443,TCP,HTTPS
1054,1054,443,TCP,HTTPS
1055,1055,443,TCP,HTTPS
1056,1056,443,TCP,HTTPS
1057,1057,443,TCP,HTTPS
1058,1058,443,TCP,HTTPS
1059,1059,443,TCP,HTTPS
1060,1060,443,TCP,HTTPS
1061,1061,443,TCP,HTTPS
1062,1062,443,TCP,HTTPS
1063,1063,443,TCP,HTTPS
1064,1064,443,UDP,HTTPS
1065,1065,443,UDP,HTTPS
1066,1066,443,TCP,HTTPS
1067,1067,443,TCP,HTTPS
1068,1068,443,TCP,HTTPS
1069,1069,443,TCP,HTTPS
1070,1070,443,UDP,HTTPS
1071,1071,443,UDP,HTTPS
1072,1072,443,UDP,HTTPS
1073,1073,443,UDP,HTTPS
1074,1074,80,TCP,HTTP
1075,1075,80,TCP,HTTP
1076,1076,443,TCP,HTTPS
1077,1077,443,TCP,HTTPS
1078,1078,443,TCP,HTTPS
1079,1079,443,TCP,HTTPS
1080,1080,443,TCP,HTTPS
1081,1081,443,TCP,HTTPS
1082,1082,443,TCP,HTTPS
1083,1083,443,TCP,HTTPS
1084,1084,443,TCP,HTTPS
1085,1085,443,TCP,HTTPS
1086,1086,443,TCP,HTTPS
1087,1087,443,TCP,HTTPS
1088,1088,443,TCP,HTTPS
1089,1089,443,TCP,HTTPS
1090,1090,443,TCP,HTTPS
1091,1091,443,TCP,HTTPS
1092,1092,5222,TCP,XMPP
1093,1093,5222,TCP,XMPP
1094,1094,443,TCP,HTTPS
1095,1095,443,TCP,HTTPS
1096,1096,443,TCP,HTTPS
1097,1097,443,TCP,HTTPS
1098,1098,443,TCP,HTTPS
1099,1099,443,TCP,HTTPS
1100,1100,443,TCP,HTTPS
1101,1101,443,TCP,HTTPS
1102,1102,443,TCP,HTTPS
1103,1103,443,TCP,HTTPS
1104,1104,443,TCP,HTTPS
1105,1105,443,TCP,HTTPS
1106,1106,443,TCP,HTTPS
1107,1107,443,TCP,HTTPS
1108,1108,443,TCP,HTTPS
1109,1109,443,TCP,HTTPS
1110,1110,443,TCP,HTTPS
1111,1111,443,TCP,HTTPS
1112,1112,443,TCP,HTTPS
1113,1113,443,TCP,HTTPS
1114,1114,443,UDP,HTTPS
1115,1115,443,UDP,HTTPS
1116,1116,3128,TCP,HTTP
1117,1117,443,TCP,HTTPS
1118,1118,443,TCP,HTTPS
1119,1119,443,TCP,HTTPS
1120,1120,443,TCP,HTTPS
1121,1121,443,TCP,HTTPS
1122,1122,443,TCP,HTTPS
1123,1123,443,TCP,HTTPS
1124,1124,443,TCP,HTTPS
1125,1125,443,TCP,HTTPS
1126,1126,443,TCP,HTTPS
1127,1127,443,TCP,HTTPS
1128,1128,443,TCP,HTTPS
1129,1129,443,TCP,HTTPS
1130,1130,443,TCP,HTTPS
1131,1131,443,TCP,HTTPS
1132,1132,443,TCP,HTTPS
1133,1133,443,TCP,HTTPS
1134,1134,443,TCP,HTTPS
1135,1135,443,TCP,HTTPS
1136,1136,443,TCP,HTTPS
1137,1137,443,TCP,HTTPS
1138,1138,443,TCP,HTTPS
1139,1139,443,TCP,HTTPS
1140,1140,443,TCP,HTTPS
1141,1141,443,TCP,HTTPS
1142,1142,443,TCP,HTTPS
1143,1143,443,TCP,HTTPS
1144,1144,443,TCP,HTTPS
1145,1145,443,TCP,HTTPS
1146,1146,443,TCP,HTTPS
1147,1147,80,TCP,HTTP
1148,1148,80,TCP,HTTP
1149,1149,443,TCP,HTTPS
1150,1150,443,TCP,HTTPS
1151,1151,443,TCP,HTTPS
1152,1152,443,TCP,HTTPS
1153,1153,443,TCP,HTTPS
1154,1154,443,TCP,HTTPS
1155,1155,80,TCP,HTTP
1156,1156,80,TCP,HTTP
1157,1157,443,TCP,HTTPS
1158,1158,443,TCP,HTTPS
1159,1159,443,UDP,HTTPS
1160,1160,443,UDP,HTTPS
1161,1161,443,TCP,HTTPS
1162,1162,443,TCP,HTTPS
1163,1163,443,TCP,HTTPS
1164,1164,443,TCP,HTTPS
1165,1165,443,TCP,HTTPS
1166,1166,443,TCP,HTTPS
1167,1167,443,UDP,HTTPS
1168,1168,443,UDP,HTTPS
1169,1169,443,TCP,HTTPS
1170,1170,443,TCP,HTTPS
1171,1171,443,TCP,HTTPS
1172,1172,443,TCP,HTTPS
1173,1173,443,UDP,HTTPS
1174,1174,443,UDP,HTTPS
1175,1175,443,TCP,HTTPS
1176,1176,443,TCP,HTTPS
1177,1177,443,TCP,HTTPS
1178,1178,443,TCP,HTTPS
1179,1179,443,TCP,HTTPS
1180,1180,443,TCP,HTTPS
1181,1181,443,TCP,HTTPS
1182,1182,443,TCP,HTTPS
1183,1183,443,TCP,HTTPS
1184,1184,443,TCP,HTTPS
1185,1185,3128,TCP,HTTP
1186,1186,443,TCP,HTTPS
1187,1187,443,TCP,HTTPS
1188,1188,443,UDP,HTTPS
1189,1189,443,UDP,HTTPS
1190,1190,443,TCP,HTTPS
1191,1191,443,TCP,HTTPS
1192,1192,443,TCP,HTTPS
1193,1193,443,TCP,HTTPS
1194,1194,443,TCP,HTTPS
1195,1195,443,TCP,HTTPS
1196,1196,443,TCP,HTTPS
1197,1197,443,TCP,HTTPS
1198,1198,443,TCP,HTTPS
1199,1199,443,TCP,HTTPS
1200,1200,443,TCP,HTTPS
1201,1201,443,TCP,HTTPS
1202,1202,443,TCP,HTTPS
1203,1203,443,TCP,HTTPS
1204,1204,443,UDP,HTTPS
1205,1205,443,UDP,HTTPS
1206,1206,443,TCP,HTTPS
1207,1207,443,TCP,HTTPS
1208,1208,443,TCP,HTTPS
1209,1209,443,TCP,HTTPS
1210,1210,443,TCP,HTTPS
1211,1211,443,TCP,HTTPS
1212,1212,443,TCP,HTTPS
1213,1213,443,TCP,HTTPS
1214,1214,443,TCP,HTTPS
1215,1215,443,TCP,HTTPS
1216,1216,443,TCP,HTTPS
1217,1217,443,TCP,HTTPS
1218,1218,443,TCP,HTTPS
1219,1219,443,TCP,HTTPS
1220,1220,443,TCP,HTTPS
1221,1221,443,TCP,HTTPS
1222,1222,80,TCP,HTTP
1223,1223,80,TCP,HTTP
1224,1224,443,TCP,HTTPS
1225,1225,443,TCP,HTTPS
1226,1226,443,TCP,HTTPS
1227,1227,443,TCP,HTTPS
1228,1228,443,UDP,HTTPS
1229,1229,443,UDP,HTTPS
1230,1230,443,TCP,HTTPS
1231,1231,443,TCP,HTTPS
1232,1232,443,TCP,HTTPS
1233,1233,443,TCP,HTTPS
1234,1234,443,TCP,HTTPS
1235,1235,443,TCP,HTTPS
1236,1236,443,TCP,HTTPS
1237,1237,443,TCP,HTTPS
1238,1238,443,TCP,HTTPS
1239,1239,5222,TCP,XMPP
1240,1240,5222,TCP,XMPP
1241,1241,443,TCP,HTTPS
1242,1242,443,TCP,HTTPS
1243,1243,443,UDP,HTTPS
1244,1244,443,UDP,HTTPS
1245,1245,443,TCP,HTTPS
1246,1246,443,TCP,HTTPS
1247,1247,443,TCP,HTTPS
1248,1248,443,TCP,HTTPS
1249,1249,443,TCP,HTTPS
1250,1250,443,TCP,HTTPS
1251,1251,443,TCP,HTTPS
1252,1252,443,TCP,HTTPS
1253,1253,443,TCP,HTTPS
1254,1254,443,TCP,HTTPS
1255,1255,443,TCP,HTTPS
1256,1256,443,TCP,HTTPS
1257,1257,443,TCP,HTTPS
1258,1258,443,TCP,HTTPS
1259,1259,443,TCP,HTTPS
1260,1260,443,TCP,HTTPS
1261,1261,443,TCP,HTTPS
1262,1262,443,TCP,HTTPS
1263,1263,443,TCP,HTTPS
1264,1264,443,TCP,HTTPS
1265,1265,443,TCP,HTTPS
1266,1266,443,TCP,HTTPS
1267,1267,443,TCP,HTTPS
1268,1268,443,TCP,HTTPS
1269,1269,443,TCP,HTTPS
1270,1270,443,TCP,HTTPS
1271,1271,443,TCP,HTTPS
1272,1272,443,TCP,HTTPS
1273,1273,443,TCP,HTTPS
1274,1274,443,TCP,HTTPS
1275,1275,443,TCP,HTTPS
1276,1276,443,TCP,HTTPS
1277,1277,443,TCP,HTTPS
1278,1278,443,TCP,HTTPS
1279,1279,443,UDP,HTTPS
1280,1280,443,UDP,HTTPS
1281,1281,443,TCP,HTTPS
1282,1282,443,TCP,HTTPS
1283,1283,443,TCP,HTTPS
1284,1284,443,TCP,HTTPS
1285,1285,443,TCP,HTTPS
1286,1286,443,TCP,HTTPS
1287,1287,443,TCP,HTTPS
1288,1288,443,TCP,HTTPS
1289,1289,443,UDP,HTTPS
1290,1290,443,UDP,HTTPS
1291,1291,443,TCP,HTTPS
1292,1292,443,TCP,HTTPS
1293,1293,443,TCP,HTTPS
1294,1294,443,TCP,HTTPS
1295,1295,443,TCP,HTTPS
1296,1296,443,TCP,HTTPS
1297,1297,443,TCP,HTTPS
1298,1298,443,TCP,HTTPS
1299,1299,443,TCP,HTTPS
1300,1300,443,TCP,HTTPS
1301,1301,443,TCP,HTTPS
1302,1302,443,TCP,HTTPS
1303,1303,443,TCP,HTTPS
1304,1304,443,TCP,HTTPS
1305,1305,443,TCP,HTTPS
1306,1306,443,TCP,HTTPS
1307,1307,443,TCP,HTTPS
1308,1308,443,TCP,HTTPS
1309,1309,443,TCP,HTTPS
1310,1310,443,TCP,HTTPS
1311,1311,443,TCP,HTTPS
1312,1312,443,TCP,HTTPS
1313,1313,443,TCP,HTTPS
1314,1314,443,TCP,HTTPS
1315,1315,443,TCP,HTTPS
1316,1316,443,TCP,HTTPS
1317,1317,80,TCP,HTTP
1318,1318,80,TCP,HTTP
1319,1319,443,TCP,HTTPS
1320,1320,80,TCP,HTTP
1321,1321,80,TCP,HTTP
1322,1322,443,TCP,HTTPS
1323,1323,443,TCP,HTTPS
1324,1324,443,TCP,HTTPS
1325,1325,443,TCP,HTTPS
1326,1326,443,UDP,HTTPS
1327,1327,443,UDP,HTTPS
1328,1328,443,TCP,HTTPS
1329,1329,443,TCP,HTTPS
1330,1330,443,TCP,HTTPS
1331,1331,443,TCP,HTTPS
1332,1332,443,TCP,HTTPS
1333,1333,443,TCP,HTTPS
1334,1334,443,TCP,HTTPS
1335,1335,443,TCP,HTTPS
1336,1336,443,TCP,HTTPS
1337,1337,443,TCP,HTTPS
1338,1338,443,TCP,HTTPS
1339,1339,443,TCP,HTTPS
1340,1340,443,UDP,HTTPS
1341,1341,443,UDP,HTTPS
1342,1342,5222,TCP,XMPP
1343,1343,5222,TCP,XMPP
1344,1344,443,TCP,HTTPS
1345,1345,443,TCP,HTTPS
1346,1346,443,TCP,HTTPS
1347,1347,443,TCP,HTTPS
1348,1348,443,TCP,HTTPS
1349,1349,443,TCP,HTTPS
1350,1350,443,TCP,HTTPS
1351,1351,443,TCP,HTTPS
1352,1352,443,TCP,HTTPS
1353,1353,443,TCP,HTTPS
1354,1354,443,TCP,HTTPS
1355,1355,443,TCP,HTTPS
1356,1356,5222,TCP,XMPP
1357,1357,5222,TCP,XMPP
1358,1358,443,UDP,HTTPS
1359,1359,443,UDP,HTTPS
1360,1360,443,TCP,HTTPS
1361,1361,443,TCP,HTTPS
1362,1362,443,TCP,HTTPS
1363,1363,443,TCP,HTTPS
1364,1364,443,TCP,HTTPS
1365,1365,443,TCP,HTTPS
1366,1366,443,TCP,HTTPS
1367,1367,443,TCP,HTTPS
1368,1368,443,TCP,HTTPS
1369,1369,443,TCP,HTTPS
1370,1370,5222,TCP,XMPP
1371,1371,5222,TCP,XMPP
1372,1372,443,TCP,HTTPS
1373,1373,443,TCP,HTTPS
1374,1374,443,TCP,HTTPS
1375,1375,443,TCP,HTTPS
1376,1376,443,TCP,HTTPS
1377,1377,443,TCP,HTTPS
1378,1378,443,TCP,HTTPS
1379,1379,443,TCP,HTTPS
1380,1380,443,TCP,HTTPS
1381,1381,443,TCP,HTTPS
1382,1382,443,TCP,HTTPS
1383,1383,443,TCP,HTTPS
1384,1384,443,TCP,HTTPS
1385,1385,443,TCP,HTTPS
1386,1386,443,TCP,HTTPS
1387,1387,443,TCP,HTTPS
1388,1388,443,TCP,HTTPS
1389,1389,443,TCP,HTTPS
1390,1390,443,TCP,HTTPS
1391,1391,443,TCP,HTTPS
1392,1392,5222,TCP,XMPP
1393,1393,5222,TCP,XMPP
1394,1394,80,TCP,HTTP
1395,1395,80,TCP,HTTP
1396,1396,443,TCP,HTTPS
1397,1397,443,TCP,HTTPS
1398,1398,443,UDP,HTTPS
1399,1399,443,UDP,HTTPS
1400,1400,443,TCP,HTTPS
1401,1401,443,TCP,HTTPS
1402,1402,443,TCP,HTTPS
1403,1403,443,TCP,HTTPS
1404,1404,443,TCP,HTTPS
1405,1405,443,TCP,HTTPS
1406,1406,443,TCP,HTTPS
1407,1407,443,TCP,HTTPS
1408,1408,443,TCP,HTTPS
1409,1409,443,TCP,HTTPS
1410,1410,443,TCP,HTTPS
1411,1411,443,TCP,HTTPS
1412,1412,443,UDP,HTTPS
1413,1413,443,UDP,HTTPS
1414,1414,443,TCP,HTTPS
1415,1415,443,TCP,HTTPS
1416,1416,443,TCP,HTTPS
1417,1417,443,TCP,HTTPS
1418,1418,80,TCP,HTTP
1419,1419,80,TCP,HTTP
1420,1420,443,TCP,HTTPS
1421,1421,443,TCP,HTTPS
1422,1422,443,TCP,HTTPS
1423,1423,443,TCP,HTTPS
1424,1424,443,TCP,HTTPS
1425,1425,443,TCP,HTTPS
1426,1426,443,TCP,HTTPS
1427,1427,443,TCP,HTTPS
1428,1428,443,UDP,HTTPS
1429,1429,443,UDP,HTTPS
1430,1430,443,UDP,HTTPS
1431,1431,443,UDP,HTTPS
1432,1432,443,UDP,HTTPS
1433,1433,443,UDP,HTTPS
1434,1434,443,UDP,HTTPS
1435,1435,443,UDP,HTTPS
1436,1436,443,TCP,HTTPS
1437,1437,443,TCP,HTTPS
1438,1438,443,UDP,HTTPS
1439,1439,443,UDP,HTTPS
1440,1440,443,TCP,HTTPS
1441,1441,443,TCP,HTTPS
1442,1442,443,TCP,HTTPS
1443,1443,443,TCP,HTTPS
1444,1444,443,TCP,HTTPS
1445,1445,443,TCP,HTTPS
1446,1446,443,TCP,HTTPS
1447,1447,443,TCP,HTTPS
1448,1448,443,TCP,HTTPS
1449,1449,443,TCP,HTTPS
1450,1450,443,TCP,HTTPS
1451,1451,443,TCP,HTTPS
1452,1452,443,TCP,HTTPS
1453,1453,443,TCP,HTTPS
1454,1454,443,TCP,HTTPS
1455,1455,443,TCP,HTTPS
1456,1456,443,TCP,HTTPS
1457,1457,443,TCP,HTTPS
1458,1458,443,TCP,HTTPS
1459,1459,443,TCP,HTTPS
1460,1460,443,TCP,HTTPS
1461,1461,443,TCP,HTTPS
1462,1462,80,TCP,HTTP
1463,1463,80,TCP,HTTP
1464,1464,443,TCP,HTTPS
1465,1465,443,TCP,HTTPS
1466,1466,443,TCP,HTTPS
1467,1467,443,TCP,HTTPS
1468,1468,443,TCP,HTTPS
1469,1469,443,TCP,HTTPS
1470,1470,443,UDP,HTTPS
1471,1471,443,UDP,HTTPS
1472,1472,443,TCP,HTTPS
1473,1473,443,TCP,HTTPS
1474,1474,443,TCP,HTTPS
1475,1475,443,TCP,HTTPS
1476,1476,443,TCP,HTTPS
1477,1477,443,TCP,HTTPS
1478,1478,443,TCP,HTTPS
1479,1479,443,TCP,HTTPS
1480,1480,443,TCP,HTTPS
1481,1481,443,TCP,HTTPS
1482,1482,443,TCP,HTTPS
1483,1483,443,TCP,HTTPS
1484,1484,993,TCP,IMAP4
1485,1485,993,TCP,IMAP4
1486,1486,443,TCP,HTTPS
1487,1487,443,TCP,HTTPS
1488,1488,443,TCP,HTTPS
1489,1489,443,TCP,HTTPS
1490,1490,443,TCP,HTTPS
1491,1491,443,TCP,HTTPS
1492,1492,443,UDP,HTTPS
1493,1493,443,UDP,HTTPS
1494,1494,443,TCP,HTTPS
1495,1495,443,TCP,HTTPS
1496,1496,443,TCP,HTTPS
1497,1497,443,TCP,HTTPS
1498,1498,443,TCP,HTTPS
1499,1499,443,TCP,HTTPS
1500,1500,443,TCP,HTTPS
1501,1501,443,TCP,HTTPS
1502,1502,443,TCP,HTTPS
1503,1503,443,TCP,HTTPS
1504,1504,443,TCP,HTTPS
1505,1505,443,TCP,HTTPS
1506,1506,443,TCP,HTTPS
1507,1507,443,TCP,HTTPS
1508,1508,443,TCP,HTTPS
1509,1509,443,TCP,HTTPS
1510,1510,443,TCP,HTTPS
1511,1511,443,TCP,HTTPS
1512,1512,443,TCP,HTTPS
1513,1513,443,TCP,HTTPS
1514,1514,443,TCP,HTTPS
1515,1515,443,TCP,HTTPS
1516,1516,443,TCP,HTTPS
1517,1517,443,TCP,HTTPS
1518,1518,443,UDP,HTTPS
1519,1519,443,UDP,HTTPS
1520,1520,443,UDP,HTTPS
1521,1521,443,UDP,HTTPS
1522,1522,443,TCP,HTTPS
1523,1523,443,TCP,HTTPS
1524,1524,443,UDP,HTTPS
1525,1525,443,UDP,HTTPS
1526,1526,443,UDP,HTTPS
1527,1527,443,UDP,HTTPS
1528,1528,443,TCP,HTTPS
1529,1529,443,TCP,HTTPS
1530,1530,80,TCP,HTTP
1531,1531,80,TCP,HTTP
1532,1532,443,TCP,HTTPS
1533,1533,443,TCP,HTTPS
1534,1534,443,UDP,HTTPS
1535,1535,443,UDP,HTTPS
1536,1536,443,TCP,HTTPS
1537,1537,443,TCP,HTTPS
1538,1538,443,TCP,HTTPS
1539,1539,443,TCP,HTTPS
1540,1540,5222,TCP,XMPP
1541,1541,5222,TCP,XMPP
1542,1542,443,TCP,HTTPS
1543,1543,443,TCP,HTTPS
1544,1544,443,UDP,HTTPS
1545,1545,443,UDP,HTTPS
1546,1546,443,TCP,HTTPS
1547,1547,443,TCP,HTTPS
1548,1548,443,UDP,HTTPS
1549,1549,443,UDP,HTTPS
1550,1550,5222,TCP,XMPP
1551,1551,5222,TCP,XMPP
1552,1552,443,TCP,HTTPS
1553,1553,443,TCP,HTTPS
1554,1554,443,TCP,HTTPS
1555,1555,443,TCP,HTTPS
1556,1556,443,TCP,HTTPS
1557,1557,443,TCP,HTTPS
1558,1558,443,UDP,HTTPS
1559,1559,443,UDP,HTTPS
1560,1560,443,TCP,HTTPS
1561,1561,443,TCP,HTTPS
1562,1562,443,TCP,HTTPS
1563,1563,443,TCP,HTTPS
1564,1564,5222,TCP,XMPP
1565,1565,5222,TCP,XMPP
1566,1566,443,TCP,HTTPS
1567,1567,443,TCP,HTTPS
1568,1568,5222,TCP,XMPP
1569,1569,5222,TCP,XMPP
1570,1570,443,TCP,HTTPS
1571,1571,443,TCP,HTTPS
1572,1572,443,TCP,HTTPS
1573,1573,443,TCP,HTTPS
1574,1574,443,TCP,HTTPS
1575,1575,443,TCP,HTTPS
1576,1576,5222,TCP,XMPP
1577,1577,5222,TCP,XMPP
1578,1578,443,UDP,HTTPS
1579,1579,443,UDP,HTTPS
1580,1580,5222,TCP,XMPP
1581,1581,5222,TCP,XMPP
1582,1582,443,TCP,HTTPS
1583,1583,443,TCP,HTTPS
1584,1584,443,TCP,HTTPS
1585,1585,443,TCP,HTTPS
1586,1586,5222,TCP,XMPP
1587,1587,5222,TCP,XMPP
1588,1588,443,TCP,HTTPS
1589,1589,443,TCP,HTTPS
1590,1590,443,TCP,HTTPS
1591,1591,443,TCP,HTTPS
1592,1592,443,TCP,HTTPS
1593,1593,443,TCP,HTTPS
1594,1594,443,TCP,HTTPS
1595,1595,443,TCP,HTTPS
1596,1596,443,TCP,HTTPS
1597,1597,443,TCP,HTTPS
1598,1598,443,TCP,HTTPS
1599,1599,443,TCP,HTTPS
1600,1600,443,TCP,HTTPS
1601,1601,443,TCP,HTTPS
1602,1602,443,TCP,HTTPS
1603,1603,443,TCP,HTTPS
1604,1604,443,UDP,HTTPS
1605,1605,443,UDP,HTTPS
1606,1606,443,TCP,HTTPS
1607,1607,443,TCP,HTTPS
1608,1608,443,UDP,HTTPS
1609,1609,443,UDP,HTTPS
1610,1610,80,TCP,HTTP
1611,1611,80,TCP,HTTP
1612,1612,443,TCP,HTTPS
1613,1613,443,TCP,HTTPS
1614,1614,443,TCP,HTTPS
1615,1615,443,TCP,HTTPS
1616,1616,443,TCP,HTTPS
1617,1617,443,TCP,HTTPS
1618,1618,443,UDP,HTTPS
1619,1619,443,UDP,HTTPS
1620,1620,443,TCP,HTTPS
1621,1621,443,TCP,HTTPS
1622,1622,443,TCP,HTTPS
1623,1623,443,TCP,HTTPS
1624,1624,443,TCP,HTTPS
1625,1625,443,TCP,HTTPS
1626,1626,443,TCP,HTTPS
1627,1627,443,TCP,HTTPS
1628,1628,80,TCP,HTTP
1629,1629,80,TCP,HTTP
1630,1630,443,TCP,HTTPS
1631,1631,443,TCP,HTTPS
1632,1632,443,TCP,HTTPS
1633,1633,443,TCP,HTTPS
1634,1634,443,UDP,HTTPS
1635,1635,443,UDP,HTTPS
1636,1636,443,TCP,HTTPS
1637,1637,443,TCP,HTTPS
1638,1638,443,UDP,HTTPS
1639,1639,443,UDP,HTTPS
1640,1640,443,UDP,HTTPS
1641,1641,443,UDP,HTTPS
1642,1642,443,TCP,HTTPS
1643,1643,443,TCP,HTTPS
1644,1644,443,TCP,HTTPS
1645,1645,443,TCP,HTTPS
1646,1646,443,TCP,HTTPS
1647,1647,443,TCP,HTTPS
1648,1648,443,UDP,HTTPS
1649,1649,443,UDP,HTTPS
1650,1650,5222,TCP,XMPP
1651,1651,5222,TCP,XMPP
1652,1652,443,TCP,HTTPS
1653,1653,443,TCP,HTTPS
1654,1654,443,TCP,HTTPS
1655,1655,443,TCP,HTTPS
1656,1656,443,TCP,HTTPS
1657,1657,443,TCP,HTTPS
1658,1658,443,TCP,HTTPS
1659,1659,443,TCP,HTTPS
1660,1660,80,TCP,HTTP
1661,1661,80,TCP,HTTP
1662,1662,443,TCP,HTTPS
1663,1663,443,TCP,HTTPS
1664,1664,443,UDP,HTTPS
1665,1665,443,UDP,HTTPS
1666,1666,443,TCP,HTTPS
1667,1667,443,TCP,HTTPS
