Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
896,6969,UDP,VNC,896
897,443,TCP,HTTPS,897
898,443,TCP,HTTPS,898
899,443,TCP,HTTPS,899
900,443,TCP,HTTPS,900
901,80,TCP,HTTP,901
902,443,TCP,HTTPS,902
903,443,TCP,HTTPS,903
904,21,UDP,NETBIOS,904
905,53,UDP,DNS,905
906,5222,TCP,XMPP,906
907,443,TCP,HTTPS,907
908,443,TCP,HTTPS,908
909,443,TCP,HTTPS,909
910,53,UDP,DNS,910
911,443,TCP,HTTPS,911
912,53,UDP,DNS,912
913,443,TCP,HTTPS,913
914,53,UDP,DNS,914
915,443,TCP,HTTPS,915
916,80,TCP,HTTP,916
917,443,TCP,HTTPS,917
918,443,TCP,HTTPS,918
919,443,TCP,HTTPS,919
920,443,TCP,HTTPS,920
921,443,TCP,HTTPS,921
922,443,TCP,HTTPS,922
923,443,UDP,HTTPS,923
924,443,TCP,HTTPS,924
925,443,UDP,HTTPS,925
926,443,TCP,HTTPS,926
927,80,TCP,IMAP4,927
928,443,TCP,HTTPS,928
929,443,TCP,HTTPS,929
930,53,UDP,DNS,930
931,80,TCP,HTTP,931
932,443,TCP,HTTPS,932
933,443,TCP,HTTPS,933
934,443,TCP,HTTPS,934
935,53,UDP,DNS,935
936,21,TCP,FTP,936
937,443,TCP,HTTPS,937
938,53,TCP,DNS,938
939,53,UDP,DNS,939
940,21,TCP,FTP,940
941,443,TCP,HTTPS,941
942,22,TCP,SIP,942
943,443,TCP,HTTPS,943
944,443,TCP,HTTPS,944
945,443,TCP,HTTPS,945
946,443,TCP,HTTPS,946
947,443,TCP,HTTPS,947
948,21,TCP,FTP,948
949,6969,UDP,SIP,949
950,443,TCP,HTTPS,950
951,53,UDP,DNS,951
952,21,TCP,FTP,952
953,443,TCP,HTTPS,953
954,443,TCP,HTTPS,954
955,443,TCP,HTTPS,955
956,443,TCP,HTTPS,956
957,443,TCP,HTTPS,957
958,443,UDP,HTTPS,958
959,53,UDP,DNS,959
960,80,TCP,HTTP,960
961,80,TCP,HTTP,961
962,443,TCP,HTTPS,962
963,3128,TCP,HTTP,963
964,443,TCP,HTTPS,964
965,443,TCP,HTTPS,965
966,443,TCP,HTTPS,966
967,443,TCP,HTTPS,967
968,443,TCP,HTTPS,968
969,53,UDP,DNS,969
970,443,TCP,HTTPS,970
971,443,TCP,HTTPS,971
972,53,UDP,DNS,972
973,443,TCP,HTTPS,973
974,53,UDP,DNS,974
975,443,TCP,HTTPS,975
976,443,TCP,HTTPS,976
977,443,TCP,HTTPS,977
978,443,TCP,HTTPS,978
979,443,TCP,HTTPS,979
980,53,UDP,DNS,980
981,443,TCP,HTTPS,981
982,443,TCP,HTTPS,982
983,3128,TCP,HTTP,983
984,445,UDP,ZABBIX,984
985,443,TCP,HTTPS,985
986,53,UDP,DNS,986
987,53,UDP,DNS,987
988,80,TCP,HTTP,988
989,443,TCP,HTTPS,989
990,80,TCP,HTTP,990
991,80,TCP,HTTP,991
992,443,TCP,HTTPS,992
993,443,TCP,HTTPS,993
994,443,TCP,HTTPS,994
995,443,TCP,HTTPS,995
996,443,TCP,HTTPS,996
997,443,UDP,HTTPS,997
998,443,TCP,HTTPS,998
999,443,TCP,HTTPS,999
1000,443,TCP,HTTPS,1000
1001,443,TCP,HTTPS,1001
1002,443,TCP,HTTPS,1002
1003,443,TCP,HTTPS,1003
1004,443,TCP,HTTPS,1004
1005,53,UDP,DNS,1005
1006,443,TCP,HTTPS,1006
1007,443,TCP,HTTPS,1007
1008,3689,TCP,ZABBIX,1008
1009,53,UDP,DNS,1009
1010,443,TCP,HTTPS,1010
1011,443,TCP,HTTPS,1011
1012,443,TCP,HTTPS,1012
1013,443,TCP,HTTPS,1013
1014,23,TCP,TELNET,1014
1015,443,TCP,HTTPS,1015
1016,443,TCP,HTTPS,1016
1017,21,TCP,FTP,1017
1018,443,TCP,HTTPS,1018
1019,443,TCP,HTTPS,1019
1020,443,TCP,HTTPS,1020
1021,21,TCP,FTP,1021
1022,443,TCP,HTTPS,1022
1023,53,UDP,DNS,1023
1024,10001,TCP,MSSQL,1024
1025,443,UDP,HTTPS,1025
1026,80,TCP,HTTP,1026
1027,443,TCP,HTTPS,1027
1028,443,UDP,HTTPS,1028
1029,80,TCP,HTTP,1029
1030,21,TCP,FTP,1030
1031,443,TCP,HTTPS,1031
1032,53,UDP,DNS,1032
1033,443,UDP,HTTPS,1033
1034,443,TCP,HTTPS,1034
1035,443,TCP,HTTPS,1035
1036,443,TCP,HTTPS,1036
1037,443,TCP,HTTPS,1037
1038,443,TCP,HTTPS,1038
1039,80,TCP,HTTP,1039
1040,53,TCP,UBIQUITY,1040
1041,80,TCP,HTTP,1041
1042,443,TCP,HTTPS,1042
1043,443,TCP,HTTPS,1043
1044,443,TCP,HTTPS,1044
1045,443,TCP,HTTPS,1045
1046,443,TCP,HTTPS,1046
1047,443,UDP,HTTPS,1047
1048,80,TCP,HTTP,1048
1049,53,UDP,DNS,1049
1050,21,TCP,FTP,1050
1051,443,TCP,SNMP,1051
1052,443,TCP,HTTPS,1052
1053,5222,TCP,XMPP,1053
1054,53,UDP,DNS,1054
1055,443,TCP,HTTPS,1055
1056,443,TCP,HTTPS,1056
1057,443,TCP,HTTPS,1057
1058,443,TCP,HTTPS,1058
1059,21,TCP,FTP,1059
1060,443,TCP,HTTPS,1060
1061,21,TCP,FTP,1061
1062,443,TCP,HTTPS,1062
1063,443,TCP,HTTPS,1063
1064,443,TCP,HTTPS,1064
1065,443,TCP,HTTPS,1065
1066,443,TCP,HTTPS,1066
1067,53,UDP,DNS,1067
1068,443,UDP,HTTPS,1068
1069,443,TCP,HTTPS,1069
1070,21,TCP,FTP,1070
1071,443,UDP,HTTPS,1071
1072,443,TCP,HTTPS,1072
1073,3128,TCP,HTTP,1073
1074,443,TCP,HTTPS,1074
1075,443,TCP,HTTPS,1075
1076,443,TCP,HTTPS,1076
1077,53,UDP,DNS,1077
1078,443,TCP,HTTPS,1078
1079,443,TCP,HTTPS,1079
1080,443,TCP,HTTPS,1080
1081,443,TCP,HTTPS,1081
1082,443,TCP,HTTPS,1082
1083,53,UDP,DNS,1083
1084,443,UDP,HTTPS,1084
1085,443,TCP,HTTPS,1085
1086,21,TCP,FTP,1086
1087,443,TCP,HTTPS,1087
1088,53,UDP,DNS,1088
1089,443,TCP,HTTPS,1089
1090,443,TCP,HTTPS,1090
1091,443,TCP,HTTPS,1091
1092,443,TCP,HTTPS,1092
1093,5900,UDP,ICAP,1093
1094,443,TCP,HTTPS,1094
1095,443,TCP,HTTPS,1095
1096,443,TCP,HTTPS,1096
1097,443,UDP,HTTPS,1097
1098,443,TCP,HTTPS,1098
1099,443,TCP,HTTPS,1099
1100,443,TCP,HTTPS,1100
1101,138,UDP,HTTP,1101
1102,80,TCP,HTTP,1102
1103,22,UDP,VNC,1103
1104,443,UDP,HTTPS,1104
1105,443,TCP,HTTPS,1105
1106,21,TCP,FTP,1106
1107,443,TCP,HTTPS,1107
1108,443,TCP,HTTPS,1108
1109,443,TCP,HTTPS,1109
1110,443,TCP,HTTPS,1110
1111,161,TCP,HTTPS,1111
1112,443,TCP,HTTPS,1112
1113,443,TCP,HTTPS,1113
1114,443,TCP,HTTPS,1114
1115,443,TCP,HTTPS,1115
1116,53,TCP,DNS,1116
1117,80,TCP,HTTP,1117
1118,53,UDP,DNS,1118
1119,53,UDP,DNS,1119
1120,443,TCP,HTTPS,1120
1121,443,UDP,HTTPS,1121
1122,53,UDP,DNS,1122
1123,443,TCP,HTTPS,1123
1124,10051,TCP,ZABBIX,1124
1125,53,UDP,DNS,1125
1126,53,UDP,DNS,1126
1127,21,TCP,FTP,1127
1128,443,TCP,HTTPS,1128
1129,443,TCP,HTTPS,1129
1130,443,TCP,HTTPS,1130
1131,80,TCP,HTTP,1131
1132,161,UDP,IRDMI,1132
1133,443,TCP,HTTPS,1133
1134,993,TCP,IMAP4,1134
1135,443,TCP,HTTPS,1135
1136,53,UDP,DNS,1136
1137,443,TCP,HTTPS,1137
1138,443,TCP,HTTPS,1138
1139,443,TCP,HTTPS,1139
1140,21,TCP,FTP,1140
1141,443,TCP,HTTPS,1141
1142,21,TCP,FTP,1142
1143,80,TCP,HTTP,1143
1144,80,TCP,HTTP,1144
1145,443,TCP,HTTPS,1145
1146,443,TCP,HTTPS,1146
1147,443,TCP,HTTPS,1147
1148,443,TCP,HTTPS,1148
1149,443,TCP,HTTPS,1149
1150,443,TCP,HTTPS,1150
1151,443,TCP,HTTPS,1151
1152,443,TCP,HTTPS,1152
1153,80,TCP,HTTP,1153
1154,443,TCP,HTTPS,1154
1155,53,UDP,DNS,1155
1156,3389,TCP,SSH,1156
1157,53,UDP,DNS,1157
1158,443,TCP,HTTPS,1158
1159,443,TCP,HTTPS,1159
1160,443,TCP,HTTPS,1160
1161,443,TCP,HTTPS,1161
1162,500,TCP,SNMP,1162
1163,53,UDP,DNS,1163
1164,443,TCP,HTTPS,1164
1165,3689,TCP,PGSQL,1165
1166,443,TCP,HTTPS,1166
1167,443,TCP,HTTPS,1167
1168,443,TCP,HTTPS,1168
1169,53,UDP,DNS,1169
1170,443,TCP,HTTPS,1170
1171,443,TCP,HTTPS,1171
1172,443,TCP,HTTPS,1172
1173,80,TCP,HTTP,1173
1174,5060,UDP,MSSQL,1174
1175,5222,TCP,XMPP,1175
1176,443,TCP,HTTPS,1176
1177,443,TCP,HTTPS,1177
1178,443,UDP,HTTPS,1178
1179,443,TCP,HTTPS,1179
1180,21,TCP,FTP,1180
1181,53,UDP,DNS,1181
1182,443,TCP,HTTPS,1182
1183,443,TCP,HTTPS,1183
1184,443,TCP,HTTPS,1184
1185,443,TCP,HTTPS,1185
1186,443,TCP,HTTPS,1186
1187,5222,TCP,XMPP,1187
1188,21,UDP,NETBIOS,1188
1189,53,UDP,DNS,1189
1190,443,UDP,HTTPS,1190
1191,1344,UDP,DNS,1191
1192,22,TCP,ISAKMP,1192
1193,80,TCP,HTTP,1193
1194,443,TCP,HTTPS,1194
1195,443,TCP,HTTPS,1195
1196,443,TCP,HTTPS,1196
1197,21,TCP,FTP,1197
1198,443,TCP,HTTPS,1198
1199,443,TCP,HTTPS,1199
1200,443,TCP,HTTPS,1200
1201,53,UDP,DNS,1201
1202,53,UDP,DNS,1202
1203,53,UDP,DNS,1203
1204,443,TCP,HTTPS,1204
1205,443,TCP,HTTPS,1205
1206,443,TCP,HTTPS,1206
1207,443,UDP,HTTPS,1207
1208,443,TCP,HTTPS,1208
1209,443,TCP,HTTPS,1209
1210,443,TCP,HTTPS,1210
1211,443,UDP,HTTPS,1211
1212,5222,TCP,XMPP,1212
1213,443,TCP,HTTPS,1213
1214,3128,TCP,HTTP,1214
1215,443,TCP,HTTPS,1215
1216,21,TCP,FTP,1216
1217,443,TCP,HTTPS,1217
1218,443,TCP,HTTPS,1218
1219,443,TCP,HTTPS,1219
1220,53,UDP,DNS,1220
1221,53,UDP,DNS,1221
1222,53,UDP,DNS,1222
1223,443,TCP,HTTPS,1223
1224,53,UDP,DNS,1224
1225,3128,TCP,HTTP,1225
1226,443,TCP,HTTPS,1226
1227,443,TCP,HTTPS,1227
1228,443,TCP,HTTPS,1228
1229,443,TCP,HTTPS,1229
1230,443,TCP,HTTPS,1230
1231,443,TCP,HTTPS,1231
1232,443,TCP,HTTPS,1232
1233,443,TCP,HTTPS,1233
1234,443,TCP,HTTPS,1234
1235,80,TCP,HTTP,1235
1236,443,TCP,HTTPS,1236
1237,443,TCP,HTTPS,1237
1238,443,TCP,HTTPS,1238
1239,443,TCP,HTTPS,1239
1240,443,TCP,HTTPS,1240
1241,443,TCP,HTTPS,1241
1242,443,UDP,HTTPS,1242
1243,3128,TCP,HTTP,1243
1244,443,TCP,HTTPS,1244
1245,80,TCP,HTTP,1245
1246,443,TCP,HTTPS,1246
1247,443,TCP,HTTPS,1247
1248,53,UDP,DNS,1248
1249,80,TCP,HTTP,1249
1250,443,TCP,HTTPS,1250
1251,443,TCP,HTTPS,1251
1252,443,TCP,HTTPS,1252
1253,53,UDP,DNS,1253
1254,443,TCP,HTTPS,1254
1255,443,TCP,HTTPS,1255
1256,443,TCP,HTTPS,1256
1257,443,TCP,HTTPS,1257
1258,443,TCP,HTTPS,1258
1259,53,UDP,DNS,1259
1260,443,TCP,HTTPS,1260
1261,80,TCP,HTTP,1261
1262,3128,TCP,HTTP,1262
1263,443,TCP,HTTPS,1263
1264,53,UDP,DNS,1264
1265,443,UDP,HTTPS,1265
1266,443,UDP,HTTPS,1266
1267,443,TCP,HTTPS,1267
1268,53,UDP,DNS,1268
1269,443,TCP,HTTPS,1269
1270,21,TCP,FTP,1270
1271,21,TCP,FTP,1271
1272,443,TCP,HTTPS,1272
1273,3128,TCP,HTTP,1273
1274,21,TCP,FTP,1274
1275,443,TCP,HTTPS,1275
1276,443,TCP,HTTPS,1276
1277,443,TCP,HTTPS,1277
1278,443,TCP,HTTPS,1278
1279,443,TCP,HTTPS,1279
1280,80,TCP,HTTP,1280
1281,443,TCP,HTTPS,1281
1282,443,TCP,HTTPS,1282
1283,443,TCP,HTTPS,1283
1284,443,TCP,HTTPS,1284
1285,137,UDP,ICAP,1285
1286,443,TCP,HTTPS,1286
1287,443,TCP,HTTPS,1287
1288,443,TCP,HTTPS,1288
1289,443,TCP,HTTPS,1289
1290,443,TCP,HTTPS,1290
1291,53,UDP,DNS,1291
1292,443,UDP,HTTPS,1292
1293,443,TCP,HTTPS,1293
1294,443,TCP,HTTPS,1294
1295,53,UDP,DNS,1295
1296,80,TCP,HTTP,1296
1297,443,TCP,HTTPS,1297
1298,53,UDP,DNS,1298
1299,443,TCP,HTTPS,1299
1300,6969,UDP,ACMSODA,1300
1301,443,TCP,HTTPS,1301
1302,443,TCP,HTTPS,1302
1303,443,TCP,HTTPS,1303
1304,443,TCP,HTTPS,1304
1305,53,UDP,DNS,1305
1306,443,TCP,HTTPS,1306
1307,443,TCP,HTTPS,1307
1308,53,UDP,DNS,1308
1309,443,TCP,HTTPS,1309
1310,5222,TCP,XMPP,1310
1311,80,TCP,HTTP,1311
1312,80,TCP,HTTP,1312
1313,443,TCP,HTTPS,1313
1314,53,UDP,DNS,1314
1315,443,TCP,HTTPS,1315
1316,53,UDP,DNS,1316
1317,443,UDP,HTTPS,1317
1318,443,TCP,HTTPS,1318
1319,443,UDP,HTTPS,1319
1320,80,TCP,HTTP,1320
1321,443,TCP,HTTPS,1321
1322,80,TCP,HTTP,1322
1323,443,TCP,HTTPS,1323
1324,53,UDP,DNS,1324
1325,53,UDP,DNS,1325
1326,53,UDP,DNS,1326
1327,443,TCP,HTTPS,1327
1328,53,TCP,DNS,1328
1329,53,UDP,DNS,1329
1330,443,TCP,HTTPS,1330
1331,80,TCP,HTTP,1331
1332,587,UDP,HTTPS,1332
1333,443,TCP,HTTPS,1333
1334,443,TCP,HTTPS,1334
1335,443,TCP,HTTPS,1335
1336,443,TCP,HTTPS,1336
1337,80,TCP,HTTP,1337
1338,5222,TCP,XMPP,1338
1339,443,TCP,HTTPS,1339
1340,443,TCP,HTTPS,1340
1341,80,TCP,HTTP,1341
1342,443,TCP,HTTPS,1342
1343,53,UDP,DNS,1343
1344,443,TCP,HTTPS,1344
1345,80,TCP,HTTP,1345
1346,443,TCP,HTTPS,1346
1347,443,TCP,HTTPS,1347
1348,443,TCP,HTTPS,1348
1349,21,TCP,FTP,1349
1350,443,TCP,HTTPS,1350
1351,443,TCP,HTTPS,1351
1352,443,TCP,HTTPS,1352
1353,443,TCP,HTTPS,1353
1354,443,TCP,HTTPS,1354
1355,443,TCP,HTTPS,1355
1356,443,TCP,HTTPS,1356
1357,443,TCP,HTTPS,1357
1358,443,TCP,HTTPS,1358
1359,443,TCP,HTTPS,1359
1360,443,TCP,HTTPS,1360
1361,443,TCP,HTTPS,1361
1362,443,TCP,HTTPS,1362
1363,443,TCP,HTTPS,1363
1364,443,TCP,HTTPS,1364
1365,80,TCP,HTTP,1365
1366,53,UDP,DNS,1366
1367,443,TCP,HTTPS,1367
1368,443,TCP,HTTPS,1368
1369,443,TCP,HTTPS,1369
1370,443,TCP,HTTPS,1370
1371,443,TCP,HTTPS,1371
1372,443,UDP,HTTPS,1372
1373,80,TCP,HTTP,1373
1374,443,TCP,HTTPS,1374
1375,443,TCP,HTTPS,1375
1376,443,TCP,HTTPS,1376
1377,443,TCP,HTTPS,1377
1378,443,TCP,HTTPS,1378
1379,443,TCP,HTTPS,1379
1380,443,TCP,HTTPS,1380
1381,22,TCP,SSH,1381
1382,53,UDP,DNS,1382
1383,443,TCP,HTTPS,1383
1384,80,TCP,HTTP,1384
1385,443,TCP,HTTPS,1385
1386,443,TCP,HTTPS,1386
1387,80,TCP,HTTP,1387
1388,443,TCP,HTTPS,1388
1389,443,TCP,HTTPS,1389
1390,3128,TCP,HTTP,1390
1391,5222,TCP,XMPP,1391
1392,443,TCP,HTTPS,1392
1393,53,UDP,DNS,1393
1394,53,UDP,DNS,1394
1395,443,TCP,HTTPS,1395
1396,443,TCP,HTTPS,1396
1397,53,UDP,DNS,1397
1398,53,UDP,DNS,1398
1399,80,TCP,HTTP,1399
1400,443,TCP,HTTPS,1400
1401,443,TCP,ICAP,1401
1402,21,TCP,FTP,1402
1403,5222,TCP,XMPP,1403
1404,443,UDP,HTTPS,1404
1405,53,UDP,DNS,1405
1406,443,TCP,HTTPS,1406
1407,443,TCP,HTTPS,1407
1408,53,UDP,DNS,1408
1409,80,TCP,HTTP,1409
1410,3128,TCP,HTTP,1410
1411,80,TCP,HTTP,1411
1412,443,TCP,HTTPS,1412
1413,443,TCP,HTTPS,1413
1414,443,TCP,HTTPS,1414
1415,443,TCP,HTTPS,1415
1416,80,TCP,HTTP,1416
1417,443,TCP,HTTPS,1417
1418,443,TCP,HTTPS,1418
1419,443,TCP,HTTPS,1419
1420,443,TCP,HTTPS,1420
1421,1433,TCP,HTTPS,1421
1422,443,TCP,HTTPS,1422
1423,21,TCP,HTTP,1423
1424,443,TCP,HTTPS,1424
1425,443,TCP,HTTPS,1425
1426,443,TCP,HTTPS,1426
1427,53,UDP,DNS,1427
1428,443,TCP,HTTPS,1428
1429,6969,UDP,ACMSODA,1429
1430,80,TCP,HTTP,1430
1431,21,TCP,FTP,1431
1432,443,TCP,HTTPS,1432
1433,5222,TCP,XMPP,1433
1434,80,TCP,HTTP,1434
1435,443,TCP,HTTPS,1435
1436,443,TCP,HTTPS,1436
1437,53,UDP,DNS,1437
1438,443,UDP,HTTPS,1438
1439,3128,TCP,HTTP,1439
1440,443,TCP,HTTPS,1440
1441,443,TCP,HTTPS,1441
1442,21,TCP,FTP,1442
1443,80,TCP,HTTP,1443
1444,443,TCP,HTTPS,1444
1445,443,TCP,HTTPS,1445
1446,53,UDP,DNS,1446
1447,443,TCP,HTTPS,1447
1448,443,TCP,HTTPS,1448
1449,443,TCP,HTTPS,1449
1450,53,UDP,DNS,1450
1451,443,TCP,HTTPS,1451
1452,53,UDP,DNS,1452
1453,53,UDP,DNS,1453
1454,443,TCP,HTTPS,1454
1455,443,TCP,HTTPS,1455
1456,443,TCP,HTTPS,1456
1457,443,TCP,HTTPS,1457
1458,5432,UDP,HPSERVICE,1458
1459,80,TCP,HTTP,1459
1460,53,UDP,DNS,1460
1461,138,UDP,TELNET,1461
1462,443,TCP,HTTPS,1462
1463,53,UDP,DNS,1463
1464,443,TCP,HTTPS,1464
1465,443,TCP,HTTPS,1465
1466,21,TCP,FTP,1466
1467,443,TCP,HTTPS,1467
1468,443,TCP,HTTPS,1468
1469,53,UDP,DNS,1469
1470,443,TCP,HTTPS,1470
1471,443,TCP,HTTPS,1471
1472,443,TCP,HTTPS,1472
1473,53,UDP,DNS,1473
1474,443,TCP,HTTPS,1474
1475,443,TCP,HTTPS,1475
1476,443,TCP,HTTPS,1476
1477,443,TCP,HTTPS,1477
1478,443,TCP,HTTPS,1478
1479,53,UDP,DNS,1479
1480,443,TCP,HTTPS,1480
1481,443,TCP,HTTPS,1481
1482,443,TCP,HTTPS,1482
1483,53,UDP,DNS,1483
1484,443,TCP,HTTPS,1484
1485,53,UDP,DNS,1485
1486,443,TCP,HTTPS,1486
1487,443,TCP,HTTPS,1487
1488,5222,TCP,XMPP,1488
1489,443,TCP,HTTPS,1489
1490,443,TCP,HTTPS,1490
1491,443,TCP,HTTPS,1491
1492,443,TCP,HTTPS,1492
1493,53,UDP,DNS,1493
1494,53,UDP,DNS,1494
1495,80,TCP,HTTP,1495
1496,443,TCP,HTTPS,1496
1497,443,TCP,HTTPS,1497
1498,443,TCP,HTTPS,1498
1499,443,TCP,HTTPS,1499
1500,443,TCP,HTTPS,1500
1501,161,UDP,IRDMI,1501
1502,443,TCP,HTTPS,1502
1503,443,TCP,HTTPS,1503
1504,53,UDP,DNS,1504
1505,443,TCP,HTTPS,1505
1506,443,TCP,HTTPS,1506
1507,993,TCP,IMAP4,1507
1508,53,UDP,DNS,1508
1509,443,TCP,HTTPS,1509
1510,443,TCP,HTTPS,1510
1511,443,TCP,HTTPS,1511
1512,80,TCP,HTTP,1512
1513,443,TCP,HTTPS,1513
1514,443,TCP,HTTPS,1514
1515,443,TCP,HTTPS,1515
1516,443,TCP,HTTPS,1516
1517,443,TCP,HTTPS,1517
1518,443,TCP,HTTPS,1518
1519,53,UDP,DNS,1519
1520,443,TCP,HTTPS,1520
1521,53,UDP,DNS,1521
1522,443,TCP,HTTPS,1522
1523,5222,TCP,XMPP,1523
1524,443,TCP,HTTPS,1524
1525,5432,UDP,MDS,1525
1526,80,TCP,HTTP,1526
1527,443,TCP,HTTPS,1527
1528,3128,TCP,IMAP4,1528
1529,6969,UDP,ZABBIX,1529
1530,5222,TCP,XMPP,1530
1531,53,UDP,DNS,1531
1532,161,UDP,SNMP,1532
1533,21,TCP,FTP,1533
1534,443,TCP,HTTPS,1534
1535,443,TCP,HTTPS,1535
1536,443,TCP,HTTPS,1536
1537,53,UDP,DNS,1537
1538,443,TCP,HTTPS,1538
1539,443,TCP,HTTPS,1539
1540,80,TCP,HTTP,1540
1541,443,TCP,HTTPS,1541
1542,443,TCP,HTTPS,1542
1543,443,TCP,HTTPS,1543
1544,443,TCP,HTTPS,1544
1545,443,TCP,HTTPS,1545
1546,53,UDP,DNS,1546
1547,443,TCP,HTTPS,1547
1548,443,TCP,HTTPS,1548
1549,443,UDP,HTTPS,1549
1550,443,TCP,HTTPS,1550
1551,53,UDP,DNS,1551
1552,53,UDP,DNS,1552
1553,443,TCP,HTTPS,1553
1554,443,TCP,HTTPS,1554
1555,22,UDP,ACMSODA,1555
1556,443,TCP,HTTPS,1556
1557,443,TCP,HTTPS,1557
1558,443,UDP,HTTPS,1558
1559,443,UDP,HTTPS,1559
1560,443,TCP,HTTPS,1560
1561,3128,TCP,HTTP,1561
1562,443,TCP,HTTPS,1562
1563,443,TCP,HTTPS,1563
1564,443,TCP,HTTPS,1564
1565,443,TCP,HTTPS,1565
1566,443,TCP,HTTPS,1566
1567,443,TCP,HTTPS,1567
1568,443,TCP,HTTPS,1568
1569,443,TCP,HTTPS,1569
1570,80,TCP,HTTP,1570
1571,443,TCP,HTTPS,1571
1572,443,TCP,HTTPS,1572
1573,443,TCP,HTTPS,1573
1574,443,TCP,HTTPS,1574
1575,5222,TCP,XMPP,1575
1576,443,TCP,HTTPS,1576
1577,443,TCP,HTTPS,1577
1578,443,TCP,HTTPS,1578
1579,443,TCP,HTTPS,1579
1580,443,TCP,HTTPS,1580
1581,443,UDP,HTTPS,1581
1582,443,TCP,HTTPS,1582
1583,53,UDP,DNS,1583
1584,161,UDP,SNMP,1584
1585,21,TCP,FTP,1585
1586,443,TCP,HTTPS,1586
1587,443,TCP,HTTPS,1587
1588,443,UDP,HTTPS,1588
1589,443,TCP,HTTPS,1589
1590,443,TCP,HTTPS,1590
1591,53,UDP,DNS,1591
1592,443,TCP,HTTPS,1592
1593,80,TCP,HTTP,1593
1594,443,TCP,HTTPS,1594
1595,443,TCP,HTTPS,1595
1596,443,TCP,HTTPS,1596
1597,21,TCP,FTP,1597
1598,443,UDP,HTTPS,1598
1599,443,TCP,HTTPS,1599
1600,443,UDP,HTTPS,1600
1601,443,TCP,HTTPS,1601
1602,21,TCP,FTP,1602
1603,443,UDP,HTTPS,1603
1604,53,UDP,DNS,1604
1605,443,TCP,HTTPS,1605
1606,443,TCP,HTTPS,1606
1607,443,TCP,HTTPS,1607
1608,443,TCP,HTTPS,1608
1609,6969,UDP,ACMSODA,1609
1610,80,TCP,HTTP,1610
1611,443,TCP,HTTPS,1611
1612,443,TCP,HTTPS,1612
1613,443,TCP,HTTPS,1613
1614,21,TCP,FTP,1614
1615,53,UDP,DNS,1615
1616,500,UDP,HPSERVICE,1616
1617,5222,TCP,XMPP,1617
1618,443,TCP,HTTPS,1618
1619,443,TCP,HTTPS,1619
1620,443,TCP,HTTPS,1620
1621,443,TCP,HTTPS,1621
1622,443,TCP,HTTPS,1622
1623,80,TCP,HTTP,1623
1624,5222,TCP,XMPP,1624
1625,53,UDP,DNS,1625
1626,53,UDP,DNS,1626
1627,443,TCP,HTTPS,1627
1628,443,UDP,HTTPS,1628
1629,443,TCP,HTTPS,1629
1630,443,TCP,HTTPS,1630
1631,443,UDP,HTTPS,1631
1632,21,TCP,FTP,1632
1633,443,TCP,HTTPS,1633
1634,80,TCP,HTTP,1634
1635,443,TCP,HTTPS,1635
1636,443,TCP,HTTPS,1636
1637,443,TCP,HTTPS,1637
1638,443,TCP,HTTPS,1638
1639,443,TCP,HTTPS,1639
1640,21,TCP,FTP,1640
1641,80,TCP,HTTP,1641
1642,443,TCP,HTTPS,1642
1643,21,TCP,FTP,1643
1644,443,TCP,HTTPS,1644
1645,53,UDP,DNS,1645
1646,80,TCP,HTTP,1646
1647,21,TCP,FTP,1647
1648,443,TCP,HTTPS,1648
1649,443,TCP,HTTPS,1649
1650,443,TCP,HTTPS,1650
1651,53,TCP,DNS,1651
1652,443,TCP,HTTPS,1652
1653,443,TCP,HTTPS,1653
1654,443,TCP,HTTPS,1654
1655,443,TCP,HTTPS,1655
1656,53,UDP,DNS,1656
1657,21,TCP,FTP,1657
1658,21,TCP,FTP,1658
1659,53,UDP,DNS,1659
1660,443,TCP,HTTPS,1660
1661,5222,TCP,XMPP,1661
1662,443,TCP,HTTPS,1662
1663,443,TCP,HTTPS,1663
1664,443,TCP,HTTPS,1664
1665,443,TCP,HTTPS,1665
1666,443,TCP,HTTPS,1666
1667,443,TCP,HTTPS,1667
1668,443,TCP,HTTPS,1668
1669,443,TCP,HTTPS,1669
1670,53,UDP,DNS,1670
1671,443,TCP,HTTPS,1671
1672,443,TCP,HTTPS,1672
1673,443,TCP,HTTPS,1673
1674,53,UDP,DNS,1674
1675,443,UDP,HTTPS,1675
1676,443,TCP,HTTPS,1676
1677,443,TCP,HTTPS,1677
1678,443,TCP,HTTPS,1678
1679,993,TCP,RDP,1679
1680,443,TCP,HTTPS,1680
1681,53,UDP,DNS,1681
1682,53,UDP,DNS,1682
1683,443,TCP,HTTPS,1683
1684,443,TCP,HTTPS,1684
1685,80,TCP,HTTP,1685
1686,443,TCP,HTTPS,1686
1687,443,TCP,HTTPS,1687
1688,443,TCP,HTTPS,1688
1689,443,TCP,HTTPS,1689
1690,443,UDP,HTTPS,1690
1691,443,TCP,HTTPS,1691
1692,53,UDP,DNS,1692
1693,443,TCP,HTTPS,1693
1694,443,TCP,HTTPS,1694
1695,443,TCP,HTTPS,1695
1696,443,TCP,HTTPS,1696
1697,443,TCP,HTTPS,1697
1698,443,TCP,HTTPS,1698
1699,443,TCP,HTTPS,1699
1700,53,UDP,DNS,1700
1701,443,TCP,HTTPS,1701
